Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
3894,Apartment,San Francisco,1367.0,5,2,1984,528914.2673457717,1448.7078798358357,Mission District,Available
3895,,Los Angeles,2976.0,3,3,1960,1433722.227058406,7276.784764481503,Santa Monica,Rented
3896,House,San Francisco,3972.0,5,3,2001,132155.1061398406,5961.6762822085775,Mission District,Sold
3897,Condo,Miami,670.0,3,3,2001,1115412.5710652224,7093.014713603286,South Beach,Rented
3898,Apartment,Chicago,2282.0,3,2,2011,1703736.6892130885,3979.071271845104,Lincoln Park,Rented
3899,Condo,Chicago,1077.0,1,2,2012,1482828.7683805742,3662.680179142381,The Loop,Rented
3900,Apartment,San Francisco,567.0,2,1,1964,1716581.4037812366,4946.242654620078,Mission District,Sold
3901,House,Chicago,2015.0,4,3,2019,381857.92395780794,3916.731787922786,The Loop,Rented
3902,Condo,Miami,500.0,4,3,1989,1465897.470094773,1780.015277121197,Little Havana,Rented
3903,Townhouse,Seattle,2698.0,1,2,1958,991244.6217206815,6689.860474232271,Capitol Hill,Available
3904,Apartment,Los Angeles,1401.0,3,2,2019,714016.3163375482,1928.415150670226,Hollywood,Sold
3905,Condo,New York,1294.0,2,1,1966,775949.7139179985,6098.176364524702,Queens,Sold
3906,Townhouse,Miami,2566.0,5,3,1972,293689.3574153701,7181.234526106484,South Beach,Rented
3907,Condo,Miami,2319.0,1,1,2007,1424209.9394502114,4468.991220283613,Downtown,Sold
3908,Condo,New York,870.0,4,1,2000,1300603.0463203883,2397.711508933223,Manhattan,Available
3909,Condo,New York,3038.0,4,2,2006,389980.2770873193,661.0824658036955,Queens,Sold
3910,Apartment,Los Angeles,4407.0,4,3,1965,1134023.8755269172,5409.204938001584,Santa Monica,Sold
3911,Townhouse,Los Angeles,2554.0,3,1,1994,346373.28239094536,4649.761379135347,Hollywood,Rented
3912,House,Los Angeles,3096.0,5,3,2010,695358.2738557833,5683.7130696778695,Beverly Hills,Available
3913,Apartment,Chicago,4966.0,5,2,1961,183832.74396688555,7635.112787395457,Hyde Park,Sold
3914,Apartment,Miami,2188.0,5,1,2022,1280035.1100170258,3885.970249769283,Downtown,Rented
3915,Apartment,Seattle,3821.0,3,3,1955,123629.60303669858,5544.627555172463,Downtown,Sold
3916,House,New York,1638.0,4,3,1953,595396.166334267,1568.3292601282621,Bronx,Rented
3917,Townhouse,Miami,3121.0,4,3,1984,606723.1236231966,1546.743960820399,Downtown,Rented
3918,Townhouse,Miami,3228.0,3,2,1996,1521875.8237393575,4200.062742459279,Little Havana,Sold
3919,Townhouse,Los Angeles,1665.0,2,1,1968,956195.2780952131,4900.733089835886,Beverly Hills,Rented
3920,Condo,Los Angeles,2008.0,3,1,1976,1189107.0238466791,7884.259342318775,Santa Monica,Rented
3921,Condo,Miami,4341.0,3,3,1960,573276.4569087515,4765.819930577058,South Beach,Sold
3922,Condo,Los Angeles,1023.0,4,1,2019,1140492.7779996728,7379.8153792243675,Hollywood,Sold
3923,House,Chicago,2758.0,5,2,2008,383485.89766453806,6406.420425552271,Hyde Park,Sold
3924,Condo,New York,4839.0,4,3,1990,1985488.224951102,7244.124953069013,Queens,Sold
3925,House,Miami,738.0,2,3,1992,1082249.6407117145,6930.267372802331,Little Havana,Available
3926,,New York,1720.0,1,2,1977,1770822.0282045177,4564.506363428003,Bronx,Sold
3927,Condo,Chicago,1268.0,1,3,2012,300814.6230497398,500.20647433246313,The Loop,Sold
3928,Condo,Los Angeles,734.0,3,1,2016,1221798.9581043774,3913.6716892922427,Hollywood,Rented
3929,Apartment,San Francisco,3260.0,1,1,1994,1374994.5178734777,2145.791648298914,SoMa,Sold
3930,House,Chicago,2019.0,5,2,1973,1599011.7910735745,5856.550401651656,The Loop,Available
3931,Townhouse,San Francisco,2403.0,4,2,2013,1023242.8209478531,1983.867969612297,Mission District,Available
3932,Apartment,New York,2734.0,2,1,2022,168554.22700727967,4047.8961496445413,Queens,Sold
3933,Apartment,Miami,1435.0,2,3,1988,596258.6204262419,683.8114948145902,South Beach,Rented
3934,Townhouse,Los Angeles,1768.0,2,2,1994,633163.5166791271,1177.5747563943628,Hollywood,Rented
3935,Apartment,Chicago,1318.0,4,1,2010,705028.5208910626,3443.6637754482676,Lincoln Park,Sold
3936,House,Los Angeles,4067.0,5,1,1992,275183.5960434881,5976.023396974129,Beverly Hills,Sold
3937,House,San Francisco,4617.0,2,2,2016,101204.40774666602,5552.139508535871,Mission District,Rented
3938,Condo,San Francisco,2615.0,1,3,1991,1087409.1410737697,3707.442115537355,Downtown,Sold
3939,Apartment,Seattle,2939.0,5,1,1990,1499886.4804851473,1930.5225996281479,Queen Anne,Available
3940,Condo,Miami,3887.0,5,3,1996,537198.1796836325,2794.4757058779023,Downtown,Rented
3941,Apartment,San Francisco,1588.0,5,1,1992,1418230.0177852367,4204.685318758378,Downtown,Rented
3942,House,Miami,2327.0,2,2,1972,1489130.3717400357,7614.30095431383,South Beach,Rented
3943,House,Seattle,3088.0,5,1,1981,881356.6032595038,5301.839509223633,Capitol Hill,Rented
3944,House,Chicago,3115.0,2,3,2006,1097590.4205670252,1456.6544655055277,The Loop,Rented
3945,Apartment,Seattle,2373.0,1,1,1987,696595.6888934973,6532.308228917135,Downtown,Available
3946,House,Miami,4807.0,1,1,1964,812925.2139616206,5908.368793315813,South Beach,Sold
3947,Apartment,San Francisco,2273.0,1,2,1977,1219300.2711767796,7163.725655182863,Mission District,Available
3948,Condo,New York,699.0,1,3,1962,787646.4072942567,5084.167165652271,Manhattan,Rented
3949,Apartment,Miami,677.0,5,3,1984,1052068.395088167,2824.538228991035,Downtown,Rented
3950,Condo,Los Angeles,1430.0,5,3,1951,1513155.1407596564,6856.8191985070525,Hollywood,Sold
3951,Apartment,New York,4236.0,2,2,2010,1932745.6572623823,4829.6888575014,Queens,Sold
3952,Condo,Miami,2536.0,1,3,2014,1793010.16460719,5770.379836442539,South Beach,Rented
3953,House,Los Angeles,1985.0,3,1,1990,1837547.0321256018,4023.2045913244688,Santa Monica,Rented
3954,Condo,Seattle,2591.0,1,3,1953,1831313.1936266166,6533.590785846206,Capitol Hill,Rented
3955,House,New York,4763.0,4,1,2002,558910.2108059047,5192.079394221307,Manhattan,Sold
3956,House,Miami,,3,1,1963,1898180.0150954872,7179.148087789308,Little Havana,Rented
3957,Condo,Chicago,4588.0,4,1,1966,522492.5128322269,3125.2861883588616,The Loop,Rented
3958,Apartment,Seattle,2415.0,3,2,1963,1742009.044598903,6854.202640885229,Queen Anne,Sold
3959,Apartment,Los Angeles,515.0,2,2,1990,1204059.96863008,6414.310057181893,Hollywood,Sold
3960,Townhouse,Chicago,3434.0,5,2,2011,1693517.9013132562,3273.9519014084904,The Loop,Rented
3961,Apartment,San Francisco,1336.0,2,2,2001,1966229.386791902,7067.798105989169,Downtown,Rented
3962,Townhouse,Seattle,2657.0,3,1,1976,1763835.267162713,4946.73800444104,Capitol Hill,Sold
3963,Apartment,Seattle,2076.0,1,1,1989,1651357.144778591,3289.3769803833507,Downtown,Sold
3964,Apartment,Miami,805.0,2,3,1984,492359.60752419167,2567.2808791800203,South Beach,Sold
3965,House,Miami,2553.0,3,2,2008,1733822.6448845505,1157.5704256767228,Downtown,Rented
3966,Townhouse,Los Angeles,3390.0,1,3,1998,414938.66662820836,1193.6338930181537,Hollywood,Rented
3967,Apartment,Seattle,3844.0,5,2,2012,1074164.3028397718,6381.9151290342925,Downtown,Sold
3968,Townhouse,Miami,4956.0,3,2,1960,1054455.624201334,3391.179568311151,Downtown,Rented
3969,House,San Francisco,1708.0,4,3,1955,1085608.1650788547,4424.564487620404,Downtown,Available
3970,House,Miami,2358.0,4,2,1990,1473977.6210902836,6760.993397189237,Little Havana,Rented
3971,Townhouse,Seattle,3203.0,4,3,1981,852463.8995070904,5410.453736723227,Queen Anne,Rented
3972,House,New York,2471.0,1,1,1970,967626.8889572835,7567.174259852781,Manhattan,Sold
3973,Condo,Chicago,1613.0,1,1,2006,1352139.4545055917,4424.406393626537,Lincoln Park,Available
3974,,Seattle,1483.0,2,3,1954,1396502.6325470374,1333.490923982065,Capitol Hill,Sold
3975,House,San Francisco,3810.0,1,3,1977,931311.1850633502,3103.9325704893354,SoMa,Rented
3976,Condo,Seattle,4501.0,3,1,2019,199073.44392411725,1532.8102280623361,Downtown,Rented
3977,Apartment,San Francisco,3271.0,4,1,1976,592263.9783868201,6106.575662822143,SoMa,Sold
3978,Townhouse,Seattle,3652.0,5,2,2002,1893629.0017908665,3997.4935828107996,Capitol Hill,Rented
3979,Apartment,Chicago,2662.0,4,2,1997,1862078.4424685675,930.2847142697296,The Loop,Rented
3980,Townhouse,Chicago,2627.0,3,1,2007,,624.0957159478697,The Loop,Sold
3981,House,San Francisco,4139.0,5,2,1958,451950.5267256497,916.1374949726357,Mission District,Sold
3982,Apartment,Seattle,4774.0,2,3,2004,281846.89595447097,5541.572235613652,Downtown,Sold
3983,House,Chicago,1060.0,1,3,1994,1904099.4513406074,2007.8849536538241,The Loop,Rented
3984,House,Los Angeles,2309.0,3,1,1977,1759018.8252544308,6332.619287983615,Santa Monica,Rented
3985,Townhouse,Seattle,4887.0,1,3,1977,856062.8664465616,4347.880759385775,Downtown,Rented
3986,Townhouse,Chicago,3432.0,2,2,1995,1296244.4031657323,4854.746610367752,Lincoln Park,Sold
3987,Townhouse,New York,790.0,5,2,1974,1836888.653920591,1772.2602014541787,Manhattan,Sold
3988,,New York,2409.0,3,1,1975,362492.5517931225,7082.620597329098,Queens,Sold
3989,Condo,Los Angeles,1928.0,5,2,2011,1308898.7789184672,4035.9624444618917,Hollywood,Sold
3990,Townhouse,Chicago,1447.0,3,1,2017,1847022.3693397306,3591.9417530869264,Hyde Park,Sold
3991,Townhouse,New York,3027.0,2,2,2016,1689395.7157216538,6465.183632919321,Queens,Sold
3992,Apartment,Seattle,1848.0,2,2,1983,645542.8464112624,743.8676198761194,Queen Anne,Sold
3993,Townhouse,Miami,880.0,2,2,1970,1908889.6439879334,4385.818577926634,South Beach,Sold
3994,Apartment,Chicago,2204.0,1,1,1983,486009.8789495317,5901.632547651159,Hyde Park,Sold
3995,House,Los Angeles,809.0,4,1,1993,496289.4586269386,6465.359348651175,Hollywood,Available
3996,Townhouse,Chicago,3914.0,5,2,1970,283555.1151749609,1666.6668401166203,Lincoln Park,Sold
3997,Townhouse,San Francisco,1998.0,3,2,1967,324424.9972545597,3428.587235981625,Downtown,Sold
3998,House,San Francisco,3394.0,5,2,1985,1547141.2125038938,2906.4120389876275,SoMa,Sold
3999,House,New York,1160.0,4,3,2019,624140.0239494129,7940.823880446477,Manhattan,Sold
4000,House,San Francisco,3947.0,1,3,2002,,6013.464649385553,SoMa,Available
4001,Townhouse,Los Angeles,2773.0,1,2,1969,1729449.9046791624,3691.3057107534696,Santa Monica,Sold
4002,Condo,New York,1997.0,4,3,1952,321314.89404729323,2112.321136647812,Brooklyn,Available
4003,Condo,Los Angeles,2572.0,3,2,1957,1111465.653509901,1804.3037252213762,Hollywood,Sold
4004,Condo,Seattle,3936.0,4,3,1997,1504973.2729639877,7961.293156007149,Capitol Hill,Rented
4005,Townhouse,Los Angeles,2642.0,1,3,1972,1397019.5352677538,4874.824823433176,Santa Monica,Sold
4006,House,San Francisco,2105.0,1,2,1950,296973.39465227746,5932.885636782211,Downtown,Rented
4007,Townhouse,Seattle,1931.0,5,1,1951,711314.4607475586,1679.475588549971,Capitol Hill,Rented
4008,House,San Francisco,2450.0,3,3,1986,1262755.149914767,6114.989049685097,SoMa,Sold
4009,Townhouse,Los Angeles,4422.0,3,1,2000,1210239.368222952,2295.2031056248516,Beverly Hills,Sold
4010,Townhouse,San Francisco,958.0,1,3,1993,1646650.8237037212,6213.81632813516,Downtown,Rented
4011,House,San Francisco,3448.0,4,1,1973,206550.16156874696,7356.611513977721,Downtown,Sold
4012,Condo,San Francisco,837.0,1,1,1981,1012678.728344634,3408.3460860014575,SoMa,Rented
4013,House,Chicago,4443.0,5,2,2005,1713002.6380855716,7275.385470621514,Lincoln Park,Rented
4014,Apartment,Seattle,2513.0,4,1,1999,1987951.3038436659,3981.7472227989115,Downtown,Sold
4015,Apartment,Seattle,4520.0,1,3,2013,344141.5731350982,6566.216860636723,Capitol Hill,Rented
4016,House,Seattle,844.0,3,2,1979,1327224.424997087,3907.981815107805,Downtown,Available
4017,Townhouse,Los Angeles,1442.0,5,2,1987,102529.41480142972,1578.4304287096425,Beverly Hills,Available
4018,Apartment,Miami,845.0,1,2,2004,764106.5877521123,5514.840826596683,Little Havana,Rented
4019,Apartment,Los Angeles,4394.0,1,1,1952,945027.6785151444,2943.3294243132295,Santa Monica,Rented
4020,Townhouse,Seattle,3819.0,2,1,1974,757143.8097890342,1067.7631441855365,Capitol Hill,Sold
4021,Townhouse,New York,4195.0,4,3,1994,1286567.6517513087,5387.294165252674,Bronx,Sold
4022,Condo,San Francisco,824.0,2,3,2011,129221.72323136523,4842.4890676859495,Downtown,Rented
4023,Townhouse,San Francisco,2638.0,3,3,1956,1825688.3710355323,7475.8347532334055,Downtown,Sold
4024,,Miami,4889.0,4,3,1976,705200.2974832435,1155.8149074147773,Little Havana,Sold
4025,House,New York,4112.0,5,3,1972,385687.2283565432,3727.399206055451,Manhattan,Rented
4026,Condo,Chicago,1023.0,4,2,1981,,2238.09136821909,The Loop,Rented
4027,Apartment,Los Angeles,3397.0,1,1,1951,1076573.5560327503,4133.179068230035,Santa Monica,Rented
4028,Apartment,Chicago,4240.0,1,2,1983,198837.26655016042,6820.255866641046,Lincoln Park,Sold
4029,Townhouse,New York,758.0,1,1,2001,1618251.9097432715,7562.863332828856,Queens,Rented
4030,House,Miami,1610.0,4,2,2010,1501142.045907861,3352.93042756808,Downtown,Rented
4031,Apartment,New York,1320.0,1,1,1983,1072411.2430186882,5142.933342354965,Queens,Available
4032,Condo,Miami,3288.0,1,3,1956,453331.2149694435,2268.2783295530962,South Beach,Rented
4033,Condo,Chicago,2063.0,2,2,1959,1860504.4044826443,6214.873834790231,Hyde Park,Rented
4034,,Chicago,1707.0,1,3,1951,1608932.8239529605,7299.334691619352,Lincoln Park,Rented
4035,Condo,New York,808.0,2,2,1979,544055.3449551606,4071.9194236152516,Brooklyn,Rented
4036,Condo,New York,2339.0,3,2,1978,1498373.7770721812,7041.677585620927,Queens,Sold
4037,House,San Francisco,3852.0,4,2,2009,292593.52069324197,7878.594328920213,Mission District,Rented
4038,Townhouse,Miami,1883.0,2,3,1966,325045.715364821,5060.65004497346,Downtown,Rented
4039,Townhouse,San Francisco,2806.0,4,3,2005,944719.907514659,4705.001387529958,SoMa,Sold
4040,Condo,Los Angeles,1680.0,4,2,2000,1433279.6225281265,3360.79369908854,Beverly Hills,Available
4041,Townhouse,Los Angeles,2972.0,5,2,1974,1842866.9224890233,6398.196846534092,Beverly Hills,Rented
4042,Townhouse,New York,3186.0,2,2,1965,1944878.3475901405,6611.252950754498,Queens,Sold
4043,Condo,Chicago,3467.0,1,2,1974,1414626.7614004621,575.7269489858959,Lincoln Park,Sold
4044,Townhouse,Los Angeles,4945.0,5,3,1964,1588081.268330121,2392.55899546409,Santa Monica,Available
4045,Condo,Los Angeles,1460.0,2,1,2006,1069844.906704423,740.3243299130114,Hollywood,Sold
4046,Apartment,San Francisco,3956.0,2,1,1964,206239.22156810365,6323.652682075888,Mission District,Sold
4047,House,San Francisco,937.0,3,2,2005,338059.2029295886,1829.9592992643966,Mission District,Sold
4048,House,Los Angeles,955.0,1,2,1986,1944490.8483614856,1312.5565870898977,Hollywood,Rented
4049,Townhouse,New York,4317.0,3,1,2014,846701.9158840931,6477.593982834492,Bronx,Sold
4050,Townhouse,San Francisco,2069.0,4,1,1982,1566554.1339755931,4808.234198051173,Downtown,Sold
4051,Townhouse,Los Angeles,1603.0,1,2,1952,518891.60977611085,1650.9019011946093,Santa Monica,Sold
4052,House,Chicago,2118.0,3,2,1998,1112532.5698341634,6834.483544478139,Lincoln Park,Available
4053,,San Francisco,4112.0,3,1,1971,390109.68396437727,3552.0293398859844,SoMa,Rented
4054,Apartment,Los Angeles,2012.0,1,3,2003,1636582.4930236067,3296.920848329129,Beverly Hills,Sold
4055,House,Miami,891.0,2,2,1970,419323.5477777864,5388.5074432907195,Little Havana,Rented
4056,Apartment,San Francisco,3121.0,4,1,1976,1441280.316800854,777.0271421626919,Downtown,Rented
4057,House,Miami,1420.0,5,3,1953,386728.3311409369,3019.8068066910037,South Beach,Sold
4058,Apartment,San Francisco,2957.0,5,1,1950,1655462.3136279033,1088.9227526154812,Downtown,Rented
4059,Condo,San Francisco,4100.0,5,2,1953,1055542.12956495,6016.189969650319,Mission District,Sold
4060,Condo,Seattle,2288.0,4,1,2004,883611.1951235515,2558.152282792321,Capitol Hill,Sold
4061,House,Seattle,760.0,1,2,1973,739886.091981386,6773.574857499667,Queen Anne,Rented
4062,Apartment,Miami,2513.0,1,3,1978,1406679.5218929641,3640.141959439077,Little Havana,Sold
4063,Townhouse,New York,1835.0,1,3,1971,267299.38267371885,7139.377085419748,Bronx,Sold
4064,Apartment,Los Angeles,834.0,5,2,1972,1726775.2207167782,2157.9747030169465,Santa Monica,Rented
4065,Condo,New York,3279.0,2,2,1957,1546364.6379729484,5394.065245324293,Manhattan,Sold
4066,Condo,New York,1303.0,3,2,2007,808601.4054070812,7586.501441381939,Bronx,Rented
4067,Apartment,Seattle,2937.0,5,3,2008,1957504.8379471449,3455.914797898964,Downtown,Sold
4068,Apartment,Los Angeles,3307.0,4,1,1956,1680916.884028041,1684.879890897091,Beverly Hills,Sold
4069,Townhouse,Seattle,,1,2,1974,614559.2373549385,4653.110102007808,Capitol Hill,Sold
4070,Townhouse,Seattle,3663.0,3,3,1994,1786699.6308342328,3740.3334666456562,Capitol Hill,Rented
4071,Apartment,Seattle,1402.0,1,3,1975,288045.86288813653,4295.359448643834,Downtown,Rented
4072,Apartment,Chicago,3932.0,1,1,1979,1410186.2778100383,4068.9676202400433,Lincoln Park,Sold
4073,Apartment,New York,1768.0,1,2,2015,349552.77245315985,2494.1763587521755,Bronx,Sold
4074,Apartment,New York,523.0,2,1,2002,1954256.866235872,4359.706764072689,Manhattan,Sold
4075,House,New York,3248.0,3,2,2022,194428.15145446965,1607.6727069642095,Brooklyn,Sold
4076,Apartment,Chicago,2950.0,5,2,1988,542247.4824129685,4872.121829865468,Lincoln Park,Rented
4077,Townhouse,San Francisco,1896.0,2,2,1960,1107245.5836266954,3778.5862753828983,SoMa,Sold
4078,Condo,Miami,3857.0,4,1,1961,1209528.679259838,7794.553687252906,South Beach,Available
4079,House,Miami,4404.0,4,3,1999,1074537.3410313495,1212.297607268219,South Beach,Rented
4080,Apartment,Chicago,2988.0,5,3,2005,1506185.634125677,6138.849683349452,Hyde Park,Sold
4081,Condo,New York,4166.0,3,3,1989,102954.33794941286,3119.708910947976,Manhattan,Sold
4082,House,Miami,2257.0,5,3,1965,1171251.04759671,5729.707513881252,South Beach,Rented
4083,Condo,Chicago,2378.0,2,2,1998,1268414.7636267457,7682.454725385414,Hyde Park,Available
4084,Apartment,Seattle,3032.0,3,1,1981,497242.0794615155,7232.999286352957,Downtown,Available
4085,Apartment,Los Angeles,4014.0,4,2,1994,1352359.7788152273,1349.9622771984746,Hollywood,Sold
4086,Townhouse,Miami,4273.0,3,2,2020,1342564.6435749757,7072.980170740839,South Beach,Sold
4087,Apartment,Los Angeles,2578.0,3,1,1954,1107295.0840511955,3432.2643488535737,Beverly Hills,Rented
4088,Apartment,New York,2557.0,3,2,1993,592649.4191592186,1029.7175386075783,Manhattan,Rented
4089,House,Miami,1177.0,5,1,1990,891470.4589281805,2057.9575027734413,South Beach,Sold
4090,Townhouse,Chicago,3474.0,1,2,2016,617648.5115817019,714.1754375960902,The Loop,Sold
4091,House,San Francisco,784.0,2,3,1971,1562477.0722034767,1545.5649345550903,SoMa,Rented
4092,Condo,Miami,2700.0,3,2,1966,1275340.268454747,4005.561863188347,South Beach,Available
4093,Apartment,Miami,4966.0,3,2,1999,387305.760490856,7589.272968763403,Little Havana,Sold
4094,Condo,Miami,2340.0,5,2,1980,1178459.4706502417,6572.677545213687,Downtown,Rented
4095,House,Miami,2378.0,2,2,1962,1816191.7988660096,4485.56894436414,South Beach,Available
4096,Apartment,Chicago,2110.0,2,2,2000,1682316.8620508702,2927.9625454362654,Hyde Park,Sold
4097,Apartment,Chicago,4462.0,4,1,1982,1793289.002500122,713.1300130698958,Lincoln Park,Sold
4098,House,San Francisco,4736.0,2,3,1969,1842315.0255618247,929.224519302166,Downtown,Sold
4099,House,Chicago,3659.0,2,3,1997,457596.2840177029,5986.4741818004095,Lincoln Park,Rented
4100,House,Chicago,3998.0,3,1,2021,1467300.9627464693,4584.016735346819,The Loop,Sold
4101,House,New York,2631.0,1,1,2021,1324290.5167961516,1412.5954637346983,Brooklyn,Rented
4102,House,New York,3814.0,3,2,1963,163440.70516172494,6966.389612462637,Brooklyn,Sold
4103,Apartment,Los Angeles,1878.0,5,2,2011,1578590.359321789,4383.648680976858,Beverly Hills,Available
4104,House,San Francisco,3577.0,2,2,2000,493666.6745437123,6778.1644037866445,Mission District,Rented
4105,Apartment,New York,3514.0,1,1,2019,1842316.9352462792,6338.484218346014,Bronx,Sold
4106,Apartment,San Francisco,4392.0,3,2,1970,1687028.50265041,3000.2356825701745,Mission District,Rented
4107,House,San Francisco,2215.0,4,1,1987,1560897.565187194,5770.707965524507,SoMa,Available
4108,House,Miami,952.0,5,2,1964,1423890.6317033304,7942.524884251242,South Beach,Available
4109,Townhouse,Seattle,841.0,5,1,1985,993155.1110367845,6110.223886400114,Queen Anne,Sold
